tmdb_id,title,original_title,overview,tagline,release_date,release_year,release_month,original_language,spoken_languages,genres,runtime_minutes,popularity,vote_average,vote_count,adult,cast,director,production_countries,collection_name,retrieval_month
79550,Rogue River,Rogue River,"When a young woman takes a trip down Rogue River, her car mysteriously disappears. Lost without transport or communication, she accepts the hospitality of a stranger who offers her shelter for the night at his cabin. With no other options available, she reluctantly accepts only to forever regret it. The ensuing hours yield nothing but torture, indescribable pain, and horrific agony. If you've seen Misery, you've seen nothing. This movie starts where horror films end and leaves viewers paralysed by fear and disgust.",You can't outrun family,2012-01-16,2012,1,en,"en,fr,it","Horror,Thriller",81,4.1289,4.806,85,False,"Michelle Page,Art Alexakis,Chris Coy,Michael Cudlitz,Lucinda Jenney",Jourdan McClure,US,,2012-01-01
1142463,Ko Ko,Ko Ko,,,2012-01-13,2012,1,kn,kn,Romance,142,3.3,0.0,0,False,"Srinagar Kitty,Priyamani,Srihari,Anu Prabhakar,Harshika Poonachha",R. Chandru,IN,,2012-01-01
82626,16-love,16-love,"When the number one junior player in the country is injured, she begins to discover the teenage life she never got to live... and find the love she never thought she'd have.",Game...Set...the Perfect Match!,2012-01-20,2012,1,en,en,"Drama,Comedy,Romance,Family",89,3.6675,5.2,24,False,"Lindsey Shaw,Chandler Massey,Susie Abromeit, Lindsey Black,Mark Elias",Adam Lipsius,,,2012-01-01
208581,Hacks,Hacks,A satirical swipe at the phone-hacking scandal surrounding the British newspaper industry.,,2012-01-01,2012,1,en,en,"Comedy,TV Movie",60,1.7373,6.0,3,False,"Michael Kitchen,Claire Foy,Phil Davis,Alexander Armstrong,Eleanor Matsuura",Guy Jenkin,,,2012-01-01
76487,The Devil Inside,The Devil Inside,"In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",No soul is safe.,2012-01-06,2012,1,en,en,"Horror,Thriller",83,2.2825,4.68,827,False,"Fernanda Andrade,Simon Quarterman,Evan Helmuth,Ionut Grama,Suzan Crowley",William Brent Bell,US,,2012-01-01
104651,ATM,ATM เออรัก..เออเร่อ,Two enamoured employees in a bank with no fraternization policy must recover their company's lost money while trying to keep their relationship a secret.,The ultimate battle depends on this ATM.,2012-01-19,2012,1,th,th,"Romance,Comedy",123,3.764,7.4,45,False,"Chantavit Dhanasevi,Preechaya Pongthananikorn,Chaleumpol Tikumpornteerawong,Thawat Pornrattanaprasert,Sananthachat Thanapatpisal",Mez Tharatorn,TH,,2012-01-01
679628,Papii Old Man,青春H2 ぱぴぃオールドマン,"The ninth of the ""Youth H2 (Second)"" series, in which directors freely create their own personalities with the theme of youth and sex. Tomoya Maeno, an individualist actor who received the Yubari Fantastic International Film Festival Judge's Special Award in the independent film ""The Tadpoles with Legs"" (2009), directed by the director, describes the relationship between parent and child. There are Shigeru who lives while eating away her parents' heritage, and Shigeru's son who can not draw manga while saying that he aims to be a manga artist. One day, Kim Hye-seong, a Korean international student, appears in front of them. I was watching cold through the mossy, who suddenly began to squeeze in front of the beautiful woman, but the feelings of the two were growing day by day. Anri Okita, a popular AV actress, plays the role of Hesson.",,2012-01-28,2012,1,ja,ja,,72,1.9001,0.0,0,False,"Anri Okita,Kyotaro Gan",Tomoya Maeno,JP,,2012-01-01
231629,Fifty Pence,Fifty Pence,"Darren, a keen gambler, finds himself having to escort an unknown woman on the other side of Paris for a Mafioso. Struggling with the implications of his involvement in the affair, Darren is forced to reconsider his values.",Always leave with what you came in with.,2012-01-07,2012,1,en,en,Drama,13,3.376,6.0,1,False,"Eric Kole,Anoushka Rava,Tchewk Essafi,David Calvera,Slimane Chemoune",Eric Kole,"GB,FR",,2012-01-01
130253,The Stray,The Stray,"When a cute little stray pup they name Chewy wanders into the school a group of friends must unite to help keep Chewy out sight of the principal, Ms. Thistle.","Since the stray pup showed up, summer school has never been the same",2012-01-01,2012,1,en,en,Family,88,1.6921,5.7,3,False,"Mason Johnson,Dunham Stewart,Trey Loney,Hayley Bensmiller,Isabelle Surby",John Rhode,US,,2012-01-01
91345,Decision,Decision,A widow (Natalie Grant) sends her son (Michael Rosenbaum) to spend the summer in Tennessee with his estranged granddad (Billy Dean) to help the teen cope with his father's death.,,2012-01-01,2012,1,en,"en,fr","Action,Thriller,Family,Drama,Romance",120,3.1979,10.0,1,False,"Natalie Grant,Billy Dean,Randall Franks,Mike Rosenbaum,Rusty Whitener",Thomas Makowski,US,,2012-01-01
84178,Black Rock,Black Rock,Three childhood friends set aside their personal issues and reunite for a girls’ weekend on a remote island off the coast of Maine. One wrong move turns their weekend getaway into a deadly fight for survival.,Not every island is a paradise.,2012-01-21,2012,1,en,en,"Thriller,Horror",79,3.2379,4.827,246,False,"Katie Aselton,Lake Bell,Kate Bosworth,Will Bouvier,Jay Paulson",Katie Aselton,US,,2012-01-01
1371859,Winners,Winners,Didi and Max are the most competitive best friends in the fourth grade. But their friendship hangs in the balance when Principal Jack announces a school-wide contest to see who can sell the most fertilizer.,,2012-01-01,2012,1,en,en,Comedy,12,2.0766,0.0,0,False,"Hannah Wadman-Scanlan,Percy Hynes White,Mike Daly,Ruth Lawrence,Allison Moira Kelly",Elsa Morena,CA,,2012-01-01
269012,Kidnapped Souls,Kidnapped Souls,A serial killer exposes the dark secrets of his victims in an effort to kidnap their souls.,Every Evil Soul Must Be Punished,2012-01-01,2012,1,en,en,Horror,84,2.9676,1.0,0,False,"Jose Yenque,Noel Gugliemi,Neil Brown Jr.,Delilah Cotto,Rosa Isela Frausto",Juan Frausto,US,,2012-01-01
136405,The Outback,The Outback,"Being teased for his color, Johnny the white koala joins a traveling carnival with Hamish, a Tasmanian devil, and Higgens, a photographer monkey as talent agents. On the way through the Australian outback desert, the trailer they are in comes loose and crashes. Johnny must live up to the hero status Hamish presents him as while the outback locals try to rescue a kidnapped koala from Bog, a giant crocodile and his dingo lackeys.",From Zero to Hero,2012-01-12,2012,1,en,"en,ko","Animation,Adventure,Family",85,2.2704,5.6,47,False,"Jenni Pulos,Frank Welker,Tim Curry,Alan Cumming,Nolan North",Kyung Ho Lee,"KR,US",,2012-01-01
497878,Xia Aimei,Xia Aimei,"Piles of debt forces Xia Aimei (Franda), a girl from Yangshuo Guangxi, China, to be involved with human trafficking network. She is brought to Jakarta as an escort in a luxurious night club. One day Xia met AJ Park (Samuel Rizal), a cameraman who has been working in a documentary film production Discovery Underworld International. AJ meeting with Xia brought him to immigration officer conducting a human trafficking investigation and ultimately led AJ to a quest of saving Xia from the crime ring.","Jakarta, Indonesia, drama, romance, crime",2012-01-12,2012,1,id,"zh,id",Drama,73,3.2002,1.0,1,False,"Franda,Samuel Rizal,Shareefa Daanish,Jasmine Julia Machate,Gilang Dirga",Alyandra,ID,,2012-01-01
527068,The Hounds,Les meutes,"Friends Franck, Hugo and Philippe attend a housewarming party in a Parisian apartment. At the door, two uninvited men try talking their way inside. The tension escalates.",,2012-01-28,2012,1,fr,fr,Drama,14,1.859,1.0,1,False,"Abraham Belaga,Nicolas Maury,Cédric Ido,Sigrid Bouaziz,Giorgia Sinicorni",Manuel Schapira,FR,,2012-01-01
85725,Salo,Salo,"The rich yuppie Rene lives in his grandmother's house, which he loves and adores. His driver Levi lives in the house, too. Rene focuses on his career entirely and goes to work every day. However, Rene has a dark secret: he loves men. One weekend he goes to his house by the sea with Levi. Overwhelmed by the masculine beauty and grace of Levi, Rene drops all restraints... it is a weekend that changes the lives of both forever.",,2012-01-25,2012,1,tl,tl,Drama,70,3.3262,3.625,8,False,"Paolo Rivero,Anita Linda,Perla Bautista,Kristoffer King,Jeff Luna",Miko Jacinto,PH,,2012-01-01
248541,Sisters,Germanes,"Inés, Irene and Ivonne gather at their mother's house to attend their father's funeral; they will not return until a year after for the anniversary of their father's death, and it is at that precise moment that everyone will have to face another setback.",,2012-01-08,2012,1,ca,"ca,es","Comedy,Drama,Romance",80,2.3042,6.0,1,False,"Nora Navas,María Lanau,Aina Clotet,Amparo Fernández,Paul Berrondo",Carol López,ES,,2012-01-01
78047,Treasure Buddies,Treasure Buddies,"In a race against a devious cat, the Buddies and their new friends, Cammy and Babi, must avoid booby traps, solve puzzles and explore a mysterious tomb - all in search of the greatest treasure known to animalkind!",,2012-01-31,2012,1,en,en,"Adventure,Family",93,4.0508,6.081,118,False,"Skyler Gisondo,Charles Henry Wyson,Ty Panitz,Genevieve Hannelius,Tucker Albrizzi",Robert Vince,"CA,US",Buddies Collection,2012-01-01
227552,Fixing Pete,Fixing Pete,"Ashley is a journalist and does makeovers for a TV show. Her editor offers her the job of being the editor of a new fashion supplement, provided she does a makeover on a sports writer, who is an uncouth, loudmouthed, sexist slob.",,2012-01-07,2012,1,en,en,"Romance,TV Movie",120,3.4185,5.1,16,False,"Brooke Burns,Dylan Bruno,Valerie Harper,John Ratzenberger,Charlie Schlatter",Michael Grossman,US,,2012-01-01
78049,The Scorpion King 3: Battle for Redemption,The Scorpion King 3: Battle for Redemption,"Since his triumphant rise to power in the original blockbuster ""The Scorpion King"", Mathayus' kingdom has fallen and he's lost his queen to plague. Now an assassin for hire, he must defend a kingdom from an evil tyrant and his ghost warriors for the chance to regain the power and glory he once knew. Starring Ron Perlman (""Hellboy"") and Billy Zane (""Titanic""), and featuring 6-time WWE champion Dave Bautista and UFC star Kimbo Slice, ""The Scorpion King 3: Battle for Redemption"" takes ""The Mummy"" phenomenon to an all-new level of epic action and non-stop adventure.",From the Producers of The Mummy,2012-01-17,2012,1,en,"en,it","Action,Adventure,Fantasy,Drama",106,2.6293,4.594,374,False,"Victor Webster,Bostin Christopher,Temuera Morrison,Krystal Vee,Selina Lo",Roel Reiné,US,The Scorpion King Collection,2012-01-01
84193,Ethel,Ethel,"Filmmaker Rory Kennedy interviews her mother, Ethel Kennedy, who discusses family, marriage and politics.","The personal, untold story of Ethel Kennedy",2012-01-20,2012,1,en,en,Documentary,97,2.2355,6.9,11,False,"Ethel Kennedy,Rory Kennedy,Ralph Bunche,Fidel Castro,Cesar Chavez",Rory Kennedy,US,,2012-01-01
84195,Father’s Chair,A Busca,"Theo is living the good life in an upscale Brazilian neighborhood. He’s a hardworking doctor, husband, and father. However, Theo has chosen his career over his family, and little by little he discovers that his world is crumbling around him. His beloved mentor and surrogate father is dying, and his wife announces that she wants a divorce. Yet nothing prepares him for the day when he comes home to discover that his 15-year-old son, Pedro, has disappeared. Theo takes to the road in search of his son. In a journey that leads him throughout Brazil, Theo discovers what really matters to him. Searching for his missing son, Theo finds himself.",,2012-01-20,2012,1,pt,pt,Drama,93,2.2235,7.0,60,False,"Wagner Moura,Mariana Lima,Brás Antunes,Lima Duarte,Abrahão Farc",Luciano Moura,BR,,2012-01-01
134372,Marriage Material,Marriage Material,"Emily and Andrew, a young couple living in Memphis, agree to babysit their friend’s 6-month-old for a day. The experience causes them to examine their own relationship and their feelings about marriage and children.",,2012-01-12,2012,1,en,en,Drama,55,2.5192,5.375,8,False,"Caroline White,Kentucker Audley,Joe Swanberg,Kris Rey,Jude Swanberg",Joe Swanberg,US,,2012-01-01
938721,Sawada,Sawada,Seven women and one man gathered for the first anniversary of a movie director. Six cameras recorded the night at the same time with 8mm insert.,,2012-01-01,2012,1,ja,ja,Drama,35,1.9436,0.0,0,False,"Satomi Kageyama,Hiromi Kobayashi,Yuri Kitamura,Yasuko Kôrai,Momoko Maekawa",Tetsuaki Matsue,JP,,2012-01-01
1210086,American Judy,American Judy,Judy moves from L.A for a man she loves and finds herself raising his children and making friends in a small suburban town.,,2012-01-01,2012,1,en,,"Comedy,TV Movie",30,3.3164,0.0,0,False,"Judy Greer,Andrea Savage,Madison Lintz,Ken Marino,Elaine Hendrix",Beth McCarthy-Miller,,,2012-01-01
736998,Rota 69,Rota 69,An experimental journey that goes from a rollercoaster ride to a drive through the streets of Rio de Janeiro.,,2012-01-01,2012,1,pt,pt,,5,2.004,0.0,0,False,,Ivan Cardoso,,,2012-01-01
318184,Douchebags,Umbkotid,"After getting fired from an advertising agency, the project manager Rain tries to make a new company. He tried to convince Andres, a film director to join in hopes of getting a feature film contract. Everything goes smoothly until the lies surface.",How to make the perfect ad?,2012-01-11,2012,1,et,"en,et","TV Movie,Comedy",59,2.7697,0.0,0,False,"Andres Maimik,Rain Tolk,Katrin Pärn,Ragne Veensalu,Jüri Aarma",Rain Tolk,EE,,2012-01-01
292586,Die Löwin,Die Löwin,"After many years in Germany, the young doctor Lena returns to South Africa, the place of her childhood, for the first time. Her grandfather Jo, on whose farm she lived with her parents, is terminally ill. With the help of her partner Felix and her mother Sarah, Lena tries to persuade the headstrong old big-game hunter to seek treatment in Germany.",,2012-01-02,2012,1,de,de,"Drama,TV Movie",89,2.6549,0.0,0,False,"Silke Bodenbender,Ulrike Kriener,Gottfried John,Bernhard Schir,Kai Schumann",Stefanie Sycholt,DE,,2012-01-01
847596,Little Girl,La Niña,"Valerio lives trapped at home with her mother and the memory of his recently deceased father. His window to the outside world is his little sister, 'Little Girl', an aspiring actress with questionable talent. 'Little Girl' comes to visit them. Valerio idolizes her and waits her counting the seconds.",,2012-01-01,2012,1,es,es,"Action,Comedy,Family",17,4.2542,0.0,0,False,"Dámaso Conde,Macarena Gómez,Teresa Lozano",Alberto Carpintero,ES,,2012-01-01
